id,summary,prompt_text
13730496,Mark hopes Tanya enjoyed her birthday. Mark will visit Tanya asap.,"Summarize the given dialogue. Keep the summary short.
dialogue: Mark: Tanyaaaaa, I'm a dodohead and forgot to write you for your bday
Mark: I hope you had a fantastic time celebrating and that the year ahead is full of happiness and adventure!
Mark: miss ya buddy! bigs hugs from far away
Mark: <file_photo>
Tanya: ooooommmmggggg
Tanya: that photo!!!! 😂😂😂
Tanya: thank youuuu
Tanya: miss you too! come visit soon!!!
Mark: will do so ASAP 😎
summary: "
13717106,"William is having an interview for a teacher. According to Kate, he should be prepared for delivering a short lesson with various activities. Gina advises William to prepare a lesson based on theme. Oliver says William may be asked about EYFS, child development, school procedures etc.","Summarize the given dialogue. Keep the summary short.
dialogue: William: Dear all! I have an interview for an early years teaching role. Any suggestions how to prepare?
Kate: be prepared for delivering a short lesson
Gina: get your lesson based on a theme eg autumn
Kate: make sure you provide various activities and include all children
William: to support different skills?
Kate: yes
Oliver: they may ask you to complete a written task eg child based observation
Harry: or mark a piece of work
William: oh, ok?!
Kate: then off to the standard interview
Oliver: EYFS, child development, school procedures etc.
William: thank you! you've helped me a lot!
summary: "
13814541,"Laura and Paula went out yesterday. Paula woke up at 9 am still drunk and Laura slept until 12pm. To avoid staying in bed for the whole day, they will meet in 10 minutes for a walk. ","Summarize the given dialogue. Keep the summary short.
dialogue: Laura: aaaaaaaaaa!
Laura: I slept until noon!!! LOL
Paula: hah, I woke up at 9 but still drunk...
Paula: it's strange, I didn't have any hangover, just felt kind of drunk :D
Laura: I don't have hangover either .
Laura: they've got really good wine in that bar.
Paula: red was good, bianco so so...
Laura: let's try to go for a walk, hm?
Paula: but it's raining :/ :/
Laura: rain is  refreshing;-)
Paula: purifying:P:P
Laura: hah, I think it's too late:P 
Laura: anyways, I feel I need to do sth coz otherwise I will stay in bed
Paula: true
Paula: gimme 10 min 
Laura: Actually I'm ready, I will start walking towards yr place
Paula: ok, door will be open.
summary: "
13865067,Kelly forgot the office is closed because of the holiday. It should be open tomorrow.,"Summarize the given dialogue. Keep the summary short.
dialogue: Kelly: The office is closed
Melanie: Really?
Rosie: Today is a holiday
Kelly: Shit! I forgot
Kelly: Looks like I came for nothing
Kelly: Do you know if it will be open tomorrow?
Rosie: It should be... 
summary: "
13728006,"Lizzy and Tim are at the movies. Tim is in the toilet, he'll be back in 5 minutes. Lizzy will take popcorn and find the seats.","Summarize the given dialogue. Keep the summary short.
dialogue: Lizzy: Where are you?
Tim: Toilet.
Tim: Take popcorn and go and find our seats.
Tim: 5 minutes and I will be back
Lizzy: Ehh. Everything's ok?
Tim: Yup. I've just been surprised by my digestive system.
summary: "
13612188,Ruth wants to talk to her son Dan about his unacceptable grades. Dan is trying but Ruth reckons he isn't trying hard enough. Dan did half of the task in 5 min yesterday. Ruth wants Dan to be more responsible so she is taking away the xbox.,"Summarize the given dialogue. Keep the summary short.
dialogue: Ruth: I am extremely disappointed with you, Daniel.
Dan: Yes, mom?
Ruth: We will have a serious conversation when I get back. Your grades are absolutely unacceptable.
Dan: I'm trying mom...
Ruth: No too hard from what I see. I'm taking away the xbox.
Dan: No!! Please!!
Ruth: When are you going to learn that there are certain priorities in life
Dan: I know mom, I'm really REALLY trying
Ruth: When was the last time you studied in the evening instead of playing games?
Dan: I did my homework yesterday.
Ruth: You spent 5 minutes on it and did half of the task.
Dan: I need my xbox mom.
Ruth: You need to be more responsible! We'll talk at home!
summary: "
13681557,Pam will accompany Tory to buy shoes for cold weather. Tory might buy trekking shoes.,"Summarize the given dialogue. Keep the summary short.
dialogue: Tory: need new shoes
Tory: it's getting cold
Tory: I have only snickers
Tory: :/
Pam: oh, that's bad
Pam: u know what u want?
Tory: not exactly
Tory: but I thought about trekking shoes
Pam: great shoes
Pam: warm and waterproof
Tory: yep
Tory: so will u come with me?
Pam: sure, no pro
Tory: :)
summary: "
13821377,Kelly will send Adam the template for the cover page of the report.,"Summarize the given dialogue. Keep the summary short.
dialogue: Adam: Have you sent your reports?
Diane: I'm finishing it right now
Kelly: I sent mine yesterday
Adam: Can someone send me the template for the cover page? 
Kelly: Ok, I'll send you by email
Adam: Thanks
Adam: And the pictures should be included in the text or as attachments?
Diane: It's all in the tutorial including the cover page 
Adam: What tutorial?
Diane: Check on intranet
Adam: Intranet? What's the password?
Diane: Your CRS id
Diane: Same as you always use...
summary: "
13728874,Ellie is Fiona's maid of honor. Ellie is collecting short video messages from Fiona's friends and family as a gift to her. Jack likes the idea and will send his recording this evening.,"Summarize the given dialogue. Keep the summary short.
dialogue: Ellie: Hi Jack, this is Ellie, I'm Fiona's maid of honour
Jack: Hi Fiona, what can I do for you?
Ellie: We are preparing a hen party and we would like to collect video recording from Fiona's friends and family
Jack: Sound interesting!
Ellie: Thanks. Could you record short message, advice on her future marriage?
Jack: Sure :)
Ellie: Great. Please hold your phone horizontally when you record and make it quick like 5-10 second
Jack: Okay, I will send it to you this evening :)
Ellie: Thanks!!
summary: "
13864458,Kate does not want the kids to watch too much television. Mary is having dinner.,"Summarize the given dialogue. Keep the summary short.
dialogue: Kate: Please make sure the kids won't be watching too much telly
Peter: No worries, they won't
Mary: <file_photo>
Mary: We're having dinner, it's fine, don't worry :)
summary: "
13809870,June's going to the mall and wants Lena to join her. She'll pick her up at 5.,"Summarize the given dialogue. Keep the summary short.
dialogue: June: I'm going to the mall
June: wanna go
Lena: Can't 
Lena: have to work
June: oh come on
June: Youre always working
Lena: yeah I know :/
June: please come out at least for an hour or so
Lena: ok pick me up at 5?
June: Yes! 
summary: "
13716603,"Mia asks for suggestions on where to have a cheap meal. Eric recommends Darcys. Mia tries to remind herself the name of the bar they once visited for Hannah's living party, but she doesn't remember it. Eric, Stephanie and Taylor recommend Fibbers. ","Summarize the given dialogue. Keep the summary short.
dialogue: Mia: Any suggestion where to eat at this time, possibly Irish based food, for poor pockets? Nothing fancy at all... Otherwise I just go for beer and crisps 😜
Eric: Darcys beside Lavery's. Good Irish food for maybe £8 a meal 🤗
Mia: How is the nice bar/pub where we went for Hannah's living party called?
Taylor: White's Tavern
Mia: Aaaah... I'm so annoying! I mean the one where they were playing random Irish music…
Stephanie: Are you going to the pub now?! Wow :D
Taylor: The first one in the small 'square' was White's Tavern, and then we went to The Northern Whig which is less pub and more cocktail bar!
Mia: No no. The other one…
Eric: Duke of York?
Mia: I don’t remember. What a shame 🙈
Eric: It's Monday. Go to fibber magees! Trust me, you won't regret it. Best music ever on Monday!
Mia: I'm too tired and the city is deserted
Eric: It won't be empty in fibber, best thing ever!
Stephanie: I also second a vote to Fibbers on a Monday... so good!
Mia: A pint at Kelly's is fine.
Eric: You’re a pain 😂
Mia: I needed a pit stop. But really, there is absolutely no one around... I've never seen the city so empty!
Taylor: Everyone is at the NI game 😉
Mia: Thanks for the support guys...
Taylor: Definitely go to Fibbers! Straight in front of the Europa hotel, enter the Robinsons pub and go through the back, can't miss it :)
summary: "
13729787,"Maggie is stressing out as she can't find a job. Chase experienced the same thing a year ago. Maggie's birthday is next week, but Chase lives across the ocean.","Summarize the given dialogue. Keep the summary short.
dialogue: Chase: Hi Mags, how are things?
Maggie: good good busy as usual
Chase: how’s job hunting going?
Maggie: I’ve sent like a thousand resumes but I’m getting stressed
Chase: I went through the same thing a year ago.
Maggie: And? How did you deal with the pressure?
Chase: Well.. I didn’t :D it’s just aweful. But then you get a job and it all works out
Maggie: I would love to believe you
Chase: Cheer up, isn’t your birthday coming?
Maggie: Next week :)
Chase: Doing anything special?
Maggie: I haven’t any plans yet
Chase: Look at you sad Maggie, would like me to come?
Maggie: Haha, across the atlantic :(
Chase: You know I would do that for my best friend
Maggie: I know Chase, thanks :*
Chase: Ok I gotta go to work, stop stressing, you’re great, it will be fine!
Maggie: <3
Chase: kisses!!
Maggie: kisses <file_gif>
summary: "
13865304,Julia is selling her Rock Band 4 set with a guitar for PS4. Tony will ask his nephew and let Julia know if he'd be interested in buying it.,"Summarize the given dialogue. Keep the summary short.
dialogue: Julia: hey I'm selling my Rock Band 4 set with a guitar for ps4
Julia: let me know if you or maybe some of your friends would be interested ;)
Katherine: no, not me but I can ask ppl
Tony: hmm
Tony: I guess my nephew could be interested
Tony: I'll ask him and let you know alright?
Julia: thanks a lot Tony :)
summary: "
13865370,"Terry and Gina are getting a divorce. They have been advised by their lawyer not to contact in writing. Louis, Jane and May will contact them through separate conversations.","Summarize the given dialogue. Keep the summary short.
dialogue: Terry: Hello everyone, I started this group, because I have an announcement to make.
Louis:  Terry? Is everything all right?
Terry: Gina and I are getting a divorce, so we’ve been advised not to contact in writing.
Jane: What?! You are doing what?!
May: I’m so sorry Terry :(
Louis: But what’s the deal with no contact?
Terry: Our lawyers said that everything we write may be used in the court against us.
May: I bet Gina would never do such a thing.
Jane: So now we have to write to you on separate groups? This is ridiculous.
Terry: I know, the situation is difficult for all of us.
Louis: I’m truly sorry, man.
May: Can we do anything to help?
Terry: No, thank you, May. Now we’re just waiting for everything to be finalised and over.
Louis: Have you tried going to a therapy?
Jane: I know a very good therapist, I think he’ll be happy to help
Terry: Thank you all, but I think we’re well past that point.
summary: "
13729460,Kas is not visiting Laura in December. Kas' other housemates are going home for Christmas and Kas has to stay in the house. Kas has to work over Christmas. Kas was made to work less hours. Kas will have to find a new job.,"Summarize the given dialogue. Keep the summary short.
dialogue: Laura: Are you still coming to visit in December?
Kas: Looks like I can't make it as the other housemates are going home for Christmas :-(
Laura: But you said that you would.
Kas: I know. It looks like I'll have to stay in the house over Christmas to keep the heating going and work right through to pay the bills.
Laura: Can't you get anyone to mind the house and feed the cats and dogs?
Kas: I wish but even if I could I still have to work over Christmas to get some money.
Kas: Besides work has decided to wind down my hours so from Christmas onward I'll only have 7.5hrs per week over 4 days.
Laura: That doesn't sound good.
Kas: Nope. I'll have to find another job now. Which sucks big time!
summary: "
13716809,"This weekend Wendy is very lazy because she worked hard at work, and Angela is meeting Chris. Simon is chilling in the garden and painting his cupboards green. Next week, Ben, Angela, Chris and Wendy will visit him in his new apartament.","Summarize the given dialogue. Keep the summary short.
dialogue: Wendy: What's up?
Simon: Nothing much. I'm painting my cupboards. 
Angela: Cool what colour?
Simon: Green.
Ben: I'm just chilling in the garden. 
Angela: Nice weekend! I'm about to meet Chris.
Wendy: Say hello from me!
Angela: Will do! And how is your weekend, Wendy?
Wendy: Very lazy... The week was hard at work, I really needed some rest. 
Ben: We should all come and visit Simon in his new apartment!
Simon: You are welcome, guys! Whenever you wish.
Ben: I should be in Bournemouth next week. 
Simon: I'm not going anywhere :-)
Ben: Cool, I'll call you next week. 
summary: "
13810771,Mabel's date with Dave was bad as she had to do the talking and she cannot see them going on another date.,"Summarize the given dialogue. Keep the summary short.
dialogue: Abby: How'd the date with Dave go?
Mabel: I don't even know where to begin
Abby: What do you mean?
Mabel: It wasn't bad
Mabel: It was AWFUL
Abby: Oh God, what happened?
Mabel: Nothing much, actually... It's just that...
Mabel: He may be good looking, but it felt like I had to do all the talking :/
Abby: Oh...
Mabel: I mean, I don't mind talking, but I don't want to feel like the conversation will stop if I don't keep it going
Abby: I feel you... But maybe he's just shy?
Mabel: Well, perhaps, but I still feel like we're not a good match. I can't see us going on another date.
summary: "
13828348,"Teresa started learning Spanish two days ago because she's travelling next week. She wants to learn some basic words because from her experience, the Spanish don't speak English. ","Summarize the given dialogue. Keep the summary short.
dialogue: Teresa: <file_photo>
Teresa: spanish XDXDXD
Vivian: <3
Vivian: hahahaha
Vivian: now we can learn together
Teresa: i just started 2 days ago cuz i'm travelling next week xD
Vivian: ahh so it's only because of that :P
Teresa: i might continue, who knows
Teresa: seems quite simple :P
Vivian: yes it is XD
Teresa: now i just want to learn some basic words
Teresa: because from my experience the spanish don't speak english
Teresa: -.-
Vivian: xD
summary: "
13717277,Scott has just got the test results and everything is fine. Fred and Christy are relieved.,"Summarize the given dialogue. Keep the summary short.
dialogue: Christy: How are the test results?
Fred: We're very worried.
Scott: I just got them back - everything's all right :)
Fred: Phew, what a relief!
Christy: Thank God!
summary: "
13681644,Kate is in the side chapel of the church.,"Summarize the given dialogue. Keep the summary short.
dialogue: Ann: Are you inside the church?
Kate: yes, but in the side chapel.
Ann: That's why I couldn't find you. This church is monstrous! 
Kate: It is, but I like the stained-glass windows
Ann: soso, I'm coming, stay there!
summary: "
13815820,Sara and Jason are looking for a flat. The one Sara found is not far from Josh's office. She will contact the owner.,"Summarize the given dialogue. Keep the summary short.
dialogue: Sara: check this out <file_other> :D
Josh: Woah! looks good!
Sara: not too expensive, 3 rooms:P
Josh: but isn't it too far?
Sara: no, I don't think so...
Josh: google maps says it's around 30 min to my office...
Sara: that's not far! 
Sara: you can even get there by bike then!
Sara: I'll call the owner ok?
Josh: kk
summary: "
13829280,"James is renting a yacht in Croatia. He wants to know if Andy would be interested in joining them. Amy, Josh, Patrick and Laura are going with James. They are going by car.","Summarize the given dialogue. Keep the summary short.
dialogue: James: Hi Andy, do you have plans for the long weekend?
Andy: Don't know yet, why?
James: We are renting a yacht in Croatia and need 3 more people :) interested? 
Andy: sounds good, how much?
James: if we have 8 people it's gonna be around 500 euros including basic food
Andy: and the flights?
James: we are going by car, gas not included
Andy: Croatia is expensive, isn't it?
James: going by car we can take booze with us ;) and use boat resources to maximum
Andy: true true who's we btw, who's going? :)
James: Amy and me, Josh, Patrick and Laura.
Andy: Laura Michaels?
James: I knew you'd be interested :D
summary: "
13730590,"Joanna likes public speaking and is good at it. Lee has to give a speech at work next week, because of his boss retiring. Lee is very nervous about the speech. Lee and Joanna will meet over the weekend, so Lee can rehearse the speech.","Summarize the given dialogue. Keep the summary short.
dialogue: Lee: are you good at public speaking?
Joanna: i am, i really like to give speeches and stuff when i have the chance :-D
Joanna: i also like to give presentations at work when no one else wants to
Lee: wow, so you really like it
Joanna: lol i do, hahaha, does that make me weird?
Lee: not really, a lot of people like it and are good at it
Lee: anyway, there's a reason i'm asking this
Lee: i'm giving a speech next week at work
Lee: the boss is retiring and they want me to talk and i really don't want to
Lee: i get very nervous :-(
Lee: and i'm terrified just thinking about it!!
Joanna: you just need some confidence
Joanna: if you go in there feeling strong you'll do great
Lee: can we get together this weekend?
Lee: i'd love it if you could take a look and i could rehearse it with you?
Joanna: of course!!! let's do it saturday.
summary: "
13814671,Julia and Tom will be showing their flat to possible tenants at the weekend.,"Summarize the given dialogue. Keep the summary short.
dialogue: Tom: guess who wants to rent our flat..
Julia: who???
Tom: 2 guys from Ukraine,  2 chics with 3 cats, an Indian couple with a baby?
Julia: what, who else? 
Julia: a guy with 2 big dogs?  
Tom: actually, a dog offer came as well :D
Julia: ok, have you replied to any of them?
Tom: yes I replied to 2 couples and some single guys
Julia: but no free lancers?
Tom: no!!
Tom: I want only ppl with stable income! 
Julia: good, so when do they want to come and see the flat?
Tom: weekend I guess.
Tom: I want them to come in the daytime
Julia: yeah, that's better
Julia: so we gonna have lovely weekend...;]
Tom: come on, it's just one weekend and it's done ;-)
Tom: then we can celebrate :D
Julia: I hope so...
Julia: ok, I have to go now
Tom: ok, we talk more tonite :*
summary: "
13727724,Mike will repay the money he owes Jake on the 8th. Mike had to pay the rent so he borrowed money from his parents.,"Summarize the given dialogue. Keep the summary short.
dialogue: Mike: I owe you one!
Jake: Actually, u owe me 200 :P
Mike: I'll pay u back as soon as I can.
Jake: Which is?
Mike: Well, I should get my paycheck on the 7th, so probably on the 8th.
Jake: No problem. 
Mike: Thanks again. I don't know what happened to the cash I had set aside for this. 
Jake: Don't worry about it. Last month I had to borrow some money from my parents.
Mike: Same situation?
Jake: More or less. Was behind with the rent and landlord became impatient.
Mike: Straightened things out? 
Jake: Thankfully, yes. 
summary: "
13820200,Ryan will talk about US atrocities in Vietnam War. Dora will do Winter Soldier. Edith prepares the influences Vietnam War had on the perception of the Great War. Douglas works on Vietnam memoirs.,"Summarize the given dialogue. Keep the summary short.
dialogue: Douglas: Hey! I asked for your emails after the seminar with Mary because we’re presenting on the same day. Could I ask each one of you to please give me the title of your presentation, and perhaps which books you’re going to use? Just double-checking to avoid overlap. Hope you don’t mind 😅
Randall: No worries! I’ve chosen US atrocities during the Vietnam War (My Lai massacre).
Randall: Will most likely use Ryan and Belknap. I’m not sure though, I haven’t started with the readings just yet 😅😅😅
Dora: Hey! It’s actually good you’ve asked Douglas. Thanks for this!
Dora: I’ll focus on Winter Soldier
Dora: No secondary lit yet 🤭
Edith: I wanted to focus on how the Vietnam War changed the perception of the Great War. I’ve read a review whose author mentions it in passing and it seemed a nice little subject to talk about. Although, quite obviously, I might have a problem while trying to find any info about this.
Edith: Perhaps I’ll just survey book reviews… 😂😂
Douglas: I’d suggest book reviews randomly selected at Amazon.com. That would be in agreement with the strategy chosen by one of our colleagues. You can allege there has been precedent.
Edith: LOOOL you mean the presentation on random book covers found on Google? That was too funny
Dora: Yeah, I much enjoyed some of the covers actually 🤣
Douglas: Me too 🤭
Douglas: Anyway, thank you so much for the info. I’m going to work on Vietnam memoirs so quite fortunately there seems to be no overlap with your subjects/secondary literature
Douglas: So good luck this Thursday!
Edith: Thanksss
Dora: xx
summary: "
13819055,Ukraine violated the terms of their agreement with Russia. Russia's reaction was too warlike. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Luke: Have you seen the news?
Matthew: what news?
Raymond: you mean the situation on Ukraine?
Luke: yep, what do you think about it?
Matthew: Honestly? I think that it is an another propaganda of war 
Raymond: do you think that the President of Ukraine did that on purpose? 
Matthew: I think so, they weren't allowed on these waters and by doing so they violeted their agreement
Raymond: I also think the same way but on the other hand, Russia's reaction was too agressive
Luke: I also share the same view as you Ray, they could just scare them off or give them some warning
Matthew: ye, you are both right, even if it was a deliberate action of Ukraine, the Russian reaction was too warlike
Raymond: Russia is warmongering, but why? They are not in the best situation to be at war with EU and US of course but if they would join forces with China... It would be a think to worry about
summary: "
13865075,He dressed as Spiderman on his last day at work. David thinks it's funny.,"Summarize the given dialogue. Keep the summary short.
dialogue: Oscar: check this out <file_other>
David: lol
Linda: okay so he quit his job and decided to dress as Spiderman on his last day
Linda: LAME
David: ugh, Linda, don't be like that, it's funny
Oscar: -_-
Linda: just trolling you, it's kinda cute :P
David: seriously, that's funny!
summary: "
13611659,Tracy wants to go to her hometown on Saturday at 9.30 am. Tracy has a dentist's appointment at 11. Then Tracy and Joe will start preparing the party. Tracy needs to go to Warsaw Sunday at 9.30 am as she has a trial in a theatre at 11 am. Tracy will book a table for tonight at 9 pm.,"Summarize the given dialogue. Keep the summary short.
dialogue: Tracy: I had an idea of going to my hometown in the evening on Friday instead of going there in the morning
Joe: Noooo. Hahah I want to go to a club
Tracy: So max at 9.30 am we need to go to my hometown 😀 on Saturday
Joe: Yes no problem
Tracy: at 11 am I will leave you with my little brother who speaks English because  I will go to a dentist for 40 mins
Joe: yes
Tracy: then we will start preparing the party 😜 and people will come at 5 pm
Joe: No problem I can take advantage also to have a nap
Tracy: sure yes. On sunday morning at 9.30 am 😀 we need to go to Warsaw 😀 at 11 am I need to be in a theatre (and you will go there with me) for my trial 😜 ok?
Joe: Wow.....
Tracy: or if you don't want then you will go to have a walk somewhere in the city 😜
Joe: Which language?
Tracy: portuguese
Joe: Ok
Tracy: And in the late afternoon i will take you to one place 😀hopefully you like salsa, bachata, kizomba, or if not the view is great 😜
Joe: Yes. Great
Tracy: But do you like this kind of music?
Joe: I dance salsa
Tracy: ok so you will have fun there
Joe: Can you reserve a table at the restaurant for tonight?
Tracy: ok, what time? I will be home at 7 pm
Joe: around 9 pm?
Tracy: yes, it's like 30 min to get to the restarant from my place. We can go to a club after the dinner🙂
Joe: Sure, we can go there for a drink
summary: "
13864501,Michael spent all his savings for university fees this month. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Michael: I spent so much money this month
Jasmina: What did you buy?
Michael: I payed my university fees...
Indira: I know the pain
Michael: All my savings are gone... 
Indira: It's crazy
Jasmina: 😢
summary: "
13829063,Leo and Dan will go together to a pub.,"Summarize the given dialogue. Keep the summary short.
dialogue: Leo: Hi, man. You home?
Dan: Hi, yep.
Leo: You wanna go out?
Dan: Sure. Where to?
Leo: Movies?
Dan: Don't feel like a movie today?
Leo: You don't?
Dan: Nah:(
Leo: So, what do you feel like?
Dan: I don't know.
Dan: You've got any ideas?
Leo: Got one=)
Dan: Which is?
Leo: Why don't we go to a pub, drink some beer?
Dan: Now, that's brilliant=) Will be over in five.
summary: "
13730637,Nick sends Julia a song to ask for her opinion and she really likes it.,"Summarize the given dialogue. Keep the summary short.
dialogue: Nick: Please listen to this and let me know what you think!
Nick: <file_other>
Julia: That's great song!
Julia: Thank you!
Julia: You've just made my day a lot better!
Nick: No problem. I'm glad I could share it with you!
summary: "
13682404,Dinner will be at 6.,"Summarize the given dialogue. Keep the summary short.
dialogue: Mom: dinner at 6
Mom: don't be late!
Son: ok, I'll be on time
summary: "
13812774,There is a total whiteout weather. Snowplows haven't been through. Sally will try to drive. Si is worried about his safety.,"Summarize the given dialogue. Keep the summary short.
dialogue: Si: It's total whiteout weather over here.
Si: Not sure if you can make it over the pass. It might be a bit dangerous.
Sally: But it looks all nice an sunny over here.
Si: Plenty of sun over here as well but the snowplows haven't been through.
Sally: I'll try to make it.
Si: Please be careful.
Si: Wouldn't want to be the reason for your demise hun.
Sally: I'll be the reason for my demise not you.
Sally: Besides it looks lovely and I do like the snow.
Sally: Very picturesque!
Si: That it is! Also damn dangerous on the Delvene Pass ATM.
Si: Slippery and very icy.
Si: Don't want to discourage you but I wouldn't want you to place yourself in any danger just to see me.
Sally: Ever so thoughtful you! :-)
Si: Of course! xo
Sally: I'll head out and if I think it is too dangerous I'll turn back and let you know.
Si: That sounds like a good plan.
Si: Don't want you to take unnecessary risks.
Sally: Let me be the judge of that :-)
summary: "
13728902,Ian and Marly are talking about the Dixie Chicks. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Ian: I wonder why the Dixie chicks don't sing anymore
Marly: Hmm Yea
Marly: I remember them only when I was a child
Marly: I heard they had a conflict with even her own fans
Marly: Because they sing country, country is like music of more backwards states 
Marly: And Dixie Chicks criticized President Bush you know
Ian: And then the fans fot angry?
Marly: Yeah 
Marly: Thats why
Marly: Fans started burning their CDs
Ian: Thats so crazy
Marly: The Dixie Chicks are open minded
Marly: comparing to their fans
Ian: Interesting
Ian: I like their music
Ian: So sad to see their long hiatus 
Marly: I know,
Marly: You know their song Not ready to make nice?
Marly: Its basically about the way they got treated
Marly: After making political comments about bush 
Ian: I know that song! Its my fav. I see thanks 
summary: "
13716381,"Mick has never dons student exchanges, but it may be good for the CV. For Halloween, Mick is going to go to a club with his friends. He had a plan to go to London with his grandparents, but his grandma is ill, so they aren't going. Amka probably won't dress up for Halloween. ","Summarize the given dialogue. Keep the summary short.
dialogue: Amka: Have you ever been to Erasmus? 
Amka: and how are you spending Halloween?
Mick: I've never done any student exchanges before.
Mick: That sounds like a lot of fun.
Mick: It's good you're doing a lot of this.
Mick: T'll make your CV 10x better.
Mick: Im'm gonna go to da club with my friends for Halloween loool
Amka: I propably won't dress up.
Mick: There was a plan for me to go to London for Halloween 
Mick: with my grandparents
Mick: But my grandma is having some health issues 
Mick: and the plan does'nt exist anymore
Amka: :(
summary: "
13611715,Liz can't leave before 5 pm as Fat Hill is watching so will be home before 6. Liz isn't sure if she wants to go out. Liz and Peter will probably stay in watching Netflix. Peter has bought a bottle a of primitivo for tomorrow.,"Summarize the given dialogue. Keep the summary short.
dialogue: Peter: Are you there?
Liz: Yes
Peter: How's the day?
Liz: Good... boring :/
Peter: I'm home already
Liz: So soon??
Peter: It's Friday :)
Liz: I know... I can't leave before 5pm :/ 
Liz: Fat Hill is watching...
Peter: looking busy? :)
Liz: Always...
Peter: What do you want to do?
Liz: When?
Peter: Tonight
Liz: No idea... Nothing. Netflix + doing nothing...
Peter: Are you sure?
Liz: Do you want to go out?
Peter: Would be nice, the weather is fantastic
Liz: Okay, I'll get home and we will see... Im a bit tired
Peter: Ok. But netflix and you and wine sounds great too :)
Liz: in that order... :) I'll buy a bottle of wine on my way home
Peter: I've just bought two bottles of primitivo :) :) one for tomorrow.
Liz: I love you... ;)
Peter: oh... we're staying home tonight :D
Liz: I'll be home before 6. bye :*
Peter: see you home :*
summary: "
13728094,"Sam is confused, because he overheard Rick complaining about him as a roommate. Naomi thinks Sam should talk to Rick. Sam is not sure what to do.","Summarize the given dialogue. Keep the summary short.
dialogue: Sam: hey  overheard rick say something
Sam: i don't know what to do :-/
Naomi: what did he say??
Sam: he was talking on the phone with someone
Sam: i don't know who
Sam: and he was telling them that he wasn't very happy here
Naomi: damn!!!
Sam: he was saying he doesn't like being my roommate
Naomi: wow, how do you feel about it?
Sam: i thought i was a good rommate
Sam: and that we have a nice place
Naomi: that's true man!!!
Naomi: i used to love living with you before i moved in with me boyfriend
Naomi: i don't know why he's saying that
Sam: what should i do???
Naomi: honestly if it's bothering you that much you should talk to him
Naomi: see what's going on
Sam: i don't want to get in any kind of confrontation though
Sam: maybe i'll just let it go
Sam: and see how it goes in the future
Naomi: it's your choice sam
Naomi: if i were you i would just talk to him and clear the air
summary: "
13810087,"Finn's getting ready for his wedding. Rory's preparing his speech, so Finn gives him some advice. They'll be both wearing kilts. They're planning to meet when Rory comes south.","Summarize the given dialogue. Keep the summary short.
dialogue: Finn: Hey Rory, how's it going?
Rory: Hi, man, not too bad, how are you and Jo coping?
Finn: I am feeling a bit stressed to be honest! I thought I was OK, but then started doing a few more things and got sucked into the wedding pressure!
Rory: Yes, I remember mine, Charlotte and me were so relieved when it was all over!
Finn: How's that speech coming along?
Rory: Well, not done a lot of it yet, made a few notes, embarrassing anecdotes etc.
Finn: Oh, shit! Don't be too candid with them, I don't want Jo to know all my sordid secrets!
Rory: Ooh, we yes, we go back a long way, I know about all your skeletons!
Finn: Keep it light and funny, and relatively clean, remember my nieces and nephews will be there!
Rory: Don't worry, mate!
Finn: How's your kilt fitting going, mine looks ace!
Rory: Hmm, let's just say, I've not really got the legs to pull it off, pale, hairless and skinny, not tanned and muscular!
Finn: Well, us Scotsman are not exactly renowned for our suntans! I was toying with the idea of a spray tan😁!
Rory: Well, the socks do cover a multitude of sins, we haven't got all our legs exposed!
Finn: Maybe just the knees sprayed then!
Rory: Well look, I'm coming down south for business, fancy meeting up, trash out a few details for the Stag do and any other bits?
Finn: May be worthwhile! Call me when you know your times etc, be great to see you!
Rory: Bye, buddy!
summary: "
13828200,"Lila hoped that Ana would come to Poland, because they will be skiing this weekend. Ana is very busy at work at the moment. Ana will check it out at work tomorrow and maybe she will come to Poland in the spring.","Summarize the given dialogue. Keep the summary short.
dialogue: Lila: When are you going to come to Poland
Ana: I have no idea
Ana: maybe come spring?
Lila: gees thats a long time
Ana: I know but I can't at the moment
Ana: I have too much work
Lila: that's a shame
Lila: were going skiing this weekend 
Lila: thought you could drop by
Ana: I really wish I could but work has been hectic
Lila: So when in spring
Ana: I'll check at work 2morrow and let you know
Lila: great we have to meet it's been too long
Ana: I know it has I'll let you know
Lila: great :)
summary: "
13829571,Victoria doesn't want to let Nate in.,"Summarize the given dialogue. Keep the summary short.
dialogue: Nate: Come on, Vic, open the door
Victoria: fuck off
Nate: don't be like that
Nate: I'm sorry
Victoria: go fuck yourself nate
summary: "
13821285,"Elisabeth, Ellen, Jeff and Jeremy will have a beer night at the new Belgian bar downtown around 8 pm tonight.","Summarize the given dialogue. Keep the summary short.
dialogue: Elisabeth: Let's meet tonight!
Ellen: yes, we've already planned with Jeff to have a beer night at the new Belgian bar downtown
Jeremy: Can we join then?
Ellen: Lol, of course
Ellen: I was to ask you anyway
Jeff: Yes, the more the better, let's invade them
Elisabeth: what time should we meet there?
Jeff: around 8, but let's take it easy
Jeremy: Perfect
summary: "
