idx,label,prompt_text
4578,0,"Read the passage and answer the question with True or False.
question: will there be a season 3 of rome
passage: Rome (TV series) -- HBO Chairman Chris Albrecht announced in a July 2006 news conference that season two of Rome would be its last, citing the fact that the series (called ``notoriously expensive'' by Broadcasting & Cable) had been developed under a two-year contract with the BBC that would have been difficult for the BBC to extend due to the series' cost. Of the storyline, co-creator Heller said:
Answer: "
2178,0,"Read the passage and answer the question with True or False.
question: did high school musical come out in theaters
passage: High School Musical -- High School Musical is a 2006 American musical television film and the first installment in the High School Musical trilogy directed by Kenny Ortega. It was filmed in 2005 in Salt Lake City. Upon its release on January 20, 2006, it became the most successful film that Disney Channel Original Movie (DCOM) ever produced, with a television sequel, High School Musical 2, released in 2007 and the feature film, High School Musical 3: Senior Year, released theatrically in October 2008. It is the first DCOM to have a theatrical sequel. The film's soundtrack was the best-selling album in the United States, reaching number 1 on the American charts for 2006.
Answer: "
1761,0,"Read the passage and answer the question with True or False.
question: are st bernards still used as rescue dogs
passage: St. Bernard (dog) -- St. Bernard dogs are no longer used for Alpine rescues, the last recorded instance of which was in 1955. As late as 2004, the Great St Bernard Hospice still retained 18 of the dogs for reasons of tradition and sentiment. In that year the Barry Foundation created breeding kennels for the breed at the town of Martigny down the Great Saint Bernard Pass, and purchased the remaining dogs from the Hospice. During the summer months each year a number of the animals are temporarily relocated from Martigny to the Hospice for viewing by tourists.
Answer: "
6895,1,"Read the passage and answer the question with True or False.
question: is the carrie diaries a prequel to sex and the city
passage: The Carrie Diaries -- The Carrie Diaries is a young adult novel, the first in a series of the same name by American author Candace Bushnell. The series is a prequel to Bushnell's 1997 collection Sex and the City, and follows the character of Carrie Bradshaw during her senior year of high school during the early 1980s and part of her life in New York City working as a writer. The Los Angeles Times described it as ``(a)n addictive, ingenious origin story.''
Answer: "
9260,1,"Read the passage and answer the question with True or False.
question: is it legal to conceal carry in las vegas
passage: Gun laws in Nevada -- Nevada is a ``shall issue'' state for concealed carry. The county sheriff shall issue a concealed firearms permit to applicants who qualify under state and federal law, who submit an application in accordance with the provisions of section NRS 202.3657. To apply for a Concealed Firearm Permit, a person must be 21 (18 for military), complete an approved course in firearm safety and demonstrate competence (qualify) with any handgun. Previously, a single permit applied to only those firearms the applicant qualified with. Under revised legislation, a single permit is valid for all handguns the person owns or may thereafter own. Holders of previous permit iterations are grandfathered per current law and are no longer constrained to their qualified firearms, nor qualified firearm action.
Answer: "
373,1,"Read the passage and answer the question with True or False.
question: is there a such thing as citizens arrest
passage: Citizen's arrest -- A citizen's arrest is an arrest made by a person who is not acting as a sworn law-enforcement official. In common law jurisdictions, the practice dates back to medieval England and the English common law, in which sheriffs encouraged ordinary citizens to help apprehend law breakers.
Answer: "
2393,1,"Read the passage and answer the question with True or False.
question: can you move your knight first in chess
passage: Knight (chess) -- The knight is the only piece that can move at the beginning of the game without first moving a pawn. For the reasons above, the best square for the initial move of each knight is usually one towards the center. Knights are usually brought into play slightly sooner than the bishops and much sooner than the rooks and the queen.
Answer: "
1904,0,"Read the passage and answer the question with True or False.
question: do all bees and wasps die after stinging
passage: Bee sting -- When a honey bee stings a person, it cannot pull the barbed stinger back out. It leaves behind not only the stinger, but also part of its abdomen and digestive tract, plus muscles and nerves. This massive abdominal rupture kills the honey bee. Honey bees are the only bees to die after stinging.
Answer: "
7444,0,"Read the passage and answer the question with True or False.
question: is the tv show the chase still on
passage: The Chase (U.S. game show) -- After Fox passed up the opportunity to add the series to its lineup, Game Show Network (GSN), in conjunction with ITV Studios America, picked up the series with an eight-episode order on April 9, 2013, and announced Brooke Burns as the show's host and Labbett as the chaser on May 29. Dan Patrick had originally been considered as the host. The first season premiered on August 6, 2013. Even though the show had not yet premiered at the time, the network ordered a second season of eight episodes on July 1, 2013, which premiered on November 5. Citing the series' status as a ``ratings phenom'', GSN eventually announced plans to renew it for a third season, which premiered in the summer of 2014. During the third season, the series also premiered its first celebrity edition with celebrity contestants playing for charity. GSN proceeded to renew the series for a fourth season before the end of season three; this new season began airing January 27, 2015. After the seventh episode of the season, the series went on another hiatus; new episodes from the fourth season resumed airing July 16, 2015. No new episodes have aired since the season four finale, which aired December 11, 2015.
Answer: "
5090,1,"Read the passage and answer the question with True or False.
question: a positron is the antiparticle of the electron
passage: Positron -- The positron or antielectron is the antiparticle or the antimatter counterpart of the electron. The positron has an electric charge of +1 e, a spin of 1/2 (same as electron), and has the same mass as an electron. When a positron collides with an electron, annihilation occurs. If this collision occurs at low energies, it results in the production of two or more gamma ray photons (see electron--positron annihilation).
Answer: "
3888,1,"Read the passage and answer the question with True or False.
question: can a trapezoid have 2 sets of parallel lines
passage: Trapezoid -- There is some disagreement whether parallelograms, which have two pairs of parallel sides, should be regarded as trapezoids. Some define a trapezoid as a quadrilateral having only one pair of parallel sides (the exclusive definition), thereby excluding parallelograms. Others define a trapezoid as a quadrilateral with at least one pair of parallel sides (the inclusive definition), making the parallelogram a special type of trapezoid. The latter definition is consistent with its uses in higher mathematics such as calculus. The former definition would make such concepts as the trapezoidal approximation to a definite integral ill-defined. This article uses the inclusive definition and considers parallelograms as special cases of a trapezoid. This is also advocated in the taxonomy of quadrilaterals.
Answer: "
3352,0,"Read the passage and answer the question with True or False.
question: do penalty shoot out goals count in the golden boot
passage: Penalty shoot-out (association football) -- A shoot-out is usually considered for statistical purposes to be separate from the match which preceded it. In the case of a two-legged fixture, the two matches are still considered either as two draws or as one win and one loss; in the case of a single match, it is still considered as a draw. This contrasts with a fixture won in extra time, where the score at the end of normal time is superseded. Converted shoot-out penalties are not considered as goals scored by a player for the purposes of their individual records, or for ``golden boot'' competitions.
Answer: "
9249,1,"Read the passage and answer the question with True or False.
question: have the calgary flames won a stanley cup
passage: Calgary Flames -- The team was founded in 1972 in Atlanta as the Atlanta Flames until relocating to Calgary in 1980. The Flames played their first three seasons in Calgary at the Stampede Corral before moving into their current home arena, the Scotiabank Saddledome (originally known as the Olympic Saddledome), in 1983. In 1985--86, the Flames became the first Calgary team since the 1923--24 Tigers to compete for the Stanley Cup. In 1988--89, the Flames won their first and only championship. The Flames' unexpected run to the 2004 Stanley Cup Finals gave rise to the Red Mile, and in 2011 the team hosted and won the second Heritage Classic outdoor game.
Answer: "
4728,1,"Read the passage and answer the question with True or False.
question: did tia and tamera find their parents on sister sister
passage: Sister, Sister (TV series) -- In the sixth-season episode ``Father's Day'', the twins meet their biological father, Matt Sullivan, and learn that he is white and a famous photojournalist. Matt never married their mother, Racelle Gavin, because they never got the chance: she had been asked to paint a mural in Florida and he had been assigned ``the opportunity of a lifetime'' in the Middle East. Also, Racelle told him that she would later join him in Tel Aviv without telling him of her pregnancy. After six months, Racelle suddenly stopped writing. When the girls' mother died, Matt was not allowed to see them because he couldn't prove he was their father. When he searched for his twin daughters, he never found them because they had been adopted by two different people.
Answer: "
6525,0,"Read the passage and answer the question with True or False.
question: can parallel lines be on top of each other
passage: Parallel (geometry) -- In geometry, parallel lines are lines in a plane which do not meet; that is, two lines in a plane that do not intersect or touch each other at any point are said to be parallel. By extension, a line and a plane, or two planes, in three-dimensional Euclidean space that do not share a point are said to be parallel. However, two lines in three-dimensional space which do not meet must be in a common plane to be considered parallel; otherwise they are called skew lines. Parallel planes are planes in the same three-dimensional space that never meet.
Answer: "
1693,0,"Read the passage and answer the question with True or False.
question: do the hosts country of the world cup have to qualify
passage: FIFA World Cup qualification -- The hosts of the World Cup receive an automatic berth. Unlike many other sports, results of the previous World Cups or of the continental championships are not taken into account. Until 2002, the defending champions also received an automatic berth, but starting from the 2006 World Cup this is no longer the case.
Answer: "
4999,0,"Read the passage and answer the question with True or False.
question: do the cubs and white sox share a stadium
passage: Cubs–White Sox rivalry -- The Cubs--White Sox rivalry (also known as the Crosstown Classic, The Windy City Showdown, Chicago Showdown, Red Line Series, North-South Showdown, Halsted Street Series, City Series, Crosstown Series, Crosstown Cup, or Crosstown Showdown) refers to the Major League Baseball (MLB) geographical rivalry between the Chicago Cubs and the Chicago White Sox. The Cubs are a member club of MLB's National League (NL) Central division, and play their home games at Wrigley Field, located on Chicago's North Side. The White Sox are a member club of MLB's American League (AL) Central division, and play their home games at Guaranteed Rate Field, located on Chicago's South Side.
Answer: "
5827,1,"Read the passage and answer the question with True or False.
question: is the lead in crystal wine glasses safe
passage: Lead glass -- The California Department of Public Health lead advisory states, ``children should never eat or drink out of leaded crystalware''. Leaded crystal wineglasses and decanters are generally not considered to pose a significant health risk, provided that these items are washed thoroughly before use, that beverages are not stored in these containers for more than a few hours, and provided that they are not used by children.
Answer: "
2074,1,"Read the passage and answer the question with True or False.
question: the climate of western europe is a predominantly a marine climate
passage: Oceanic climate -- It typically lacks a dry season, as precipitation is more evenly dispersed throughout the year. It is the predominant climate type across much of Western Europe, the Pacific Northwest region of the United States and Canada, portions of central Mexico, southwestern South America, southeastern Australia including Tasmania, New Zealand as well as isolated locations elsewhere. Oceanic climates generally have warm summers and cool (but not cold) winters. They are characterised by a narrower annual range of temperatures than are encountered in other places at a comparable latitude, and generally do not have the extremely dry summers of Mediterranean climates or the hot summers of humid subtropical. Oceanic climates are most dominant in Europe, where they spread much farther inland than in other continents.
Answer: "
4385,0,"Read the passage and answer the question with True or False.
question: is new york movie based on a true story
passage: New York (film) -- New York is a 2009 Indian spy thriller film directed by Kabir Khan, produced by Aditya Chopra under Yash Raj Films, and screenplay by Sandeep Srivastava. Visual effects are by Visual Computing Labs, Tata Elxsi Ltd. It stars Neil Nitin Mukesh, John Abraham, Katrina Kaif and Irrfan Khan. New York begins in 1999, ends in 2008, and tells the story of three students studying at the fictional New York State University whose lives are changed by the September 11 attacks and its aftermath. It received universal critical acclaim and was declared a blockbuster at the box office grossing 65 crores which sums to 114 crores at present day.
Answer: "
5559,0,"Read the passage and answer the question with True or False.
question: the target hr zone is the range between 60 - 80 of an individual's maximum hr
passage: Heart rate -- For healthy people, the Target Heart Rate or Training Heart Rate (THR) is a desired range of heart rate reached during aerobic exercise which enables one's heart and lungs to receive the most benefit from a workout. This theoretical range varies based mostly on age; however, a person's physical condition, sex, and previous training also are used in the calculation. Below are two ways to calculate one's THR. In each of these methods, there is an element called ``intensity'' which is expressed as a percentage. The THR can be calculated as a range of 65--85% intensity. However, it is crucial to derive an accurate HR to ensure these calculations are meaningful.
Answer: "
4548,0,"Read the passage and answer the question with True or False.
question: is there a season 2 of game of silence
passage: Game of Silence (U.S. TV series) -- Timur Savcı, who was in the original series, is a producer of Game of Silence. Other producers are David Hudgins, Carol Mendelsohn, Julie Weitz, Niels Arden Oplev, and Tariq Jalil. The series premiered as a ``preview'' on April 12, 2016. It then debuted in its regular Thursday at 10:00 PM timeslot on April 14, 2016, and aired until June 5, 2016. On May 13, 2016, NBC cancelled the series after one season.
Answer: "
3148,1,"Read the passage and answer the question with True or False.
question: is a cure for wellness a horror movie
passage: A Cure for Wellness -- A Cure for Wellness is a 2016 psychological horror film directed by Gore Verbinski, written by Justin Haythe, and starring Dane DeHaan, Jason Isaacs, and Mia Goth. Its plot follows a young executive who is sent to retrieve a colleague from a mysterious rehabilitation center in the Swiss Alps.
Answer: "
7091,1,"Read the passage and answer the question with True or False.
question: does stella leave stanley at the end of a streetcar named desire
passage: A Streetcar Named Desire (1951 film) -- Weeks later, at another poker game at the Kowalski apartment, Stella and her neighbor, Eunice, are packing Blanche's belongings. Stella and Eunice have told Blanche that she is going on a vacation, but, in truth, Blanche is being committed to a mental hospital. She has suffered a complete mental breakdown. She has told Stella what happened, but Stella cannot believe Blanche's story. Stella, under obvious stress, does not know what to do. An older gentleman and lady come to the door; it is the doctor and nurse come to take Blanche away. Blanche does not recognize them and resists going; she collapses on the floor seized with total confusion. Mitch, present at the poker game, breaks down in tears. The doctor approaches and helps Blanche up. He offers his arm gently to her, and she goes willingly with him, saying, ``Whoever you are, I have always depended upon the kindness of strangers.'' As the car drives away with Blanche, Stella takes the baby upstairs to Eunice's, and says she is never coming back to Stanley again.
Answer: "
7488,1,"Read the passage and answer the question with True or False.
question: did sidney poitier play in the greatest story ever told
passage: The Greatest Story Ever Told -- Smaller roles (some only a few seconds) were played by Michael Ansara, Ina Balin, Carroll Baker, Robert Blake, Pat Boone, Victor Buono, John Considine, Richard Conte, John Crawford, Jamie Farr, David Hedison, Van Heflin, Russell Johnson, Angela Lansbury, Mark Lenard, Robert Loggia, John Lupton, Janet Margolin, Sal Mineo, Nehemiah Persoff, Sidney Poitier, Gary Raymond, Marian Seldes, David Sheiner, Abraham Sofaer, Paul Stewart, John Wayne, Shelley Winters, and Peter Mann.
Answer: "
834,1,"Read the passage and answer the question with True or False.
question: are there background checks for guns in america
passage: Universal background check -- Currently, federal law requires background checks (through the National Instant Criminal Background Check System) only for guns sold through licensed firearm dealers, which account for 78% of all gun sales in the United States. This figure was published in a 2017 study by the Annals of Internal Medicine which compared data from 1994, indicating 40% of recent gun acquisitions were completed without a background check, to a 2015 survey which found that 22% of recent gun transfers (purchased and nonpurchased) were completed without a background check. The current federal law allows people not ``engaged in the business'' of selling firearms to sell firearms without a license or records. The Coalition to Stop Gun Violence (CSGV) states that the National Instant Criminal Background Check System has prevented over two million felons and other prohibited persons from purchasing firearms. According to the CSGV, the law also has a prohibitive effect, that deters illegal purchases.
Answer: "
2059,1,"Read the passage and answer the question with True or False.
question: is 1-866 numbers free to call
passage: Toll-free telephone number -- Toll-free numbers in the North American Numbering Plan (NANP) are commonly called ``800 numbers'' after the original area code which was used to dial them. They include the area code 800 (since January 1, 1966), 888 (since March 1, 1996), 877 (since April 4, 1998), 866 (since July 29, 2000), 855 (since October 9, 2010), 844 (since December 7, 2013), and 833 (since April 22, 2017). Area codes reserved for future expansion include 822, 880 through 887, and 889.
Answer: "
7073,0,"Read the passage and answer the question with True or False.
question: does heroes of might and magic 3 hd include expansions
passage: Heroes of Might and Magic III -- On January 29, 2015, about 15 years after the original release of Heroes of Might & Magic III, Ubisoft released a new high-definition version of the game compatible with PCs as well as Android and iOS tablets. The expansion packs were not included because the source code for those releases was lost.
Answer: "
8601,1,"Read the passage and answer the question with True or False.
question: does carbonic acid decompose into water and carbon dioxide
passage: Carbonic acid -- It was long believed that carbonic acid could not exist as a pure compound. However, in 1991 scientists at NASA's Goddard Space Flight Center (USA) succeeded in making solid HCO samples. They did so by exposing a frozen mixture of water and carbon dioxide to high-energy proton radiation, and then warming to remove the excess water. The carbonic acid that remained was characterized by infrared spectroscopy. The fact that the carbonic acid was prepared by irradiating a solid HO + CO mixture, or even by irradiation of dry ice alone, has given rise to suggestions that HCO might be found in outer space or on Mars, where frozen ices of HO and CO are found, as well as cosmic rays. It was announced in 1993 that solid carbonic acid had been created by a cryogenic reaction of potassium bicarbonate and HCl dissolved in methanol. Later work showed that in fact the methyl ester had been formed, but other methods were successful. Theoretical calculations showed that a single molecule of water can catalyze the decomposition of a gas-phase carbonic acid molecule to carbon dioxide and water. In the absence of water, the dissociation of gaseous carbonic acid has been predicted to be very slow, with a half-life of 180,000 years. This only applies if the molecules are few and far between, because it has also been predicted that gas-phase carbonic acid will catalyze its own decomposition by forming dimers, which then break apart into two molecules each of water and carbon dioxide.
Answer: "
4736,1,"Read the passage and answer the question with True or False.
question: is there a word that has a q without a u
passage: List of English words containing Q not followed by U -- Of the 71 words in this list, 67 are nouns, and most would generally be considered loanwords; the only modern-English words that contain Q not followed by U and are not borrowed from another language are qiana, qwerty, and tranq. However, all of the loanwords on this list are considered to be naturalised in English according to at least one major dictionary (see References), often because they refer to concepts or societal roles that do not have an accurate equivalent in English. For words to appear here, they must appear in their own entry in a dictionary; words which occur only as part of a longer phrase are not included.
Answer: "
5838,0,"Read the passage and answer the question with True or False.
question: do jughead and betty get together in the comics
passage: Jughead Jones -- Archie Comics trademarked the term 'Bughead', the name created by fans of the relationship between Betty and Jughead in both comics and the CW Riverdale. Betty and Jughead are canon, romantically, so far only in the 'Riverdale' universe, though Archie Comics has introduced their sleuthing relationship and subsequent ship name (#bughead) into their run of Riverdale comics.
Answer: "
8522,0,"Read the passage and answer the question with True or False.
question: can you die if you sleep with the fan on
passage: Fan death -- Fan death is a well-known superstition in Korean culture, where it is thought that running an electric fan in a closed room with unopened or no windows will prove fatal. Despite no concrete evidence to support the concept, belief in fan death persists to this day in Korea.
Answer: "
779,1,"Read the passage and answer the question with True or False.
question: are there any hells angels in sons of anarchy
passage: David Labrava -- David M. Labrava (born October 19, 1962) is an actor, writer, tattoo artist, member of the Hells Angels and motorcycle enthusiast best known for playing Happy in the FX series Sons of Anarchy.
Answer: "
6380,1,"Read the passage and answer the question with True or False.
question: was there a consumer revolution in the eighteenth century
passage: Consumer revolution -- The term Consumer revolution refers to the period from approximately 1600 to 1750 in England in which there was a marked increase in the consumption and variety of ``luxury'' goods and products by individuals from different economic and social backgrounds. The consumer revolution marked a departure from the traditional mode of life that was dominated by frugality and scarcity to one of increasingly mass consumption in society.
Answer: "
7246,1,"Read the passage and answer the question with True or False.
question: have messi and ronaldo ever played against each other
passage: Messi–Ronaldo rivalry -- At club level, Messi and Ronaldo represented rivals FC Barcelona and Real Madrid C.F., the two players facing each other at least twice every season in the world's most popular regular-season club game, El Clásico (among the most viewed annual sporting events), until Ronaldo's transfer to Italian club Juventus F.C. in 2018. Off the field, they are the face of two rival sportswear manufacturers, Messi of Adidas and Ronaldo of Nike, which are also the kit suppliers of their national teams and the opposite for their clubs. The two highest paid players in football, Ronaldo and Messi are among the world's best paid sports' stars in combined income from salaries, bonuses and off-field earnings. In 2016, Ronaldo was first on Forbes list of the best paid athletes, earning $88 million, with Messi being second at $81.4 million. They have the two biggest social media followings in the world among sportspeople with a combined 211 million Facebook fans, with Ronaldo having 122 million and Messi having 89 million. With a combined Facebook, Instagram and Twitter, Ronaldo has 321 million to be the most famous celebrity on social media and Messi has 181 million excluding Twitter.
Answer: "
3632,1,"Read the passage and answer the question with True or False.
question: is there a season 5 of brooklyn nine-nine
passage: Brooklyn Nine-Nine (season 5) -- The fifth season of the television sitcom Brooklyn Nine-Nine premiered September 26, 2017 on Fox. It is the final season to air on Fox, as the series was cancelled on May 10, 2018, before NBC picked it up for a sixth season on May 11, 2018.
Answer: "
3786,0,"Read the passage and answer the question with True or False.
question: does a goal have to hit the net
passage: Goal (ice hockey) -- In ice hockey, a goal is scored when the puck entirely crosses the goal line between the two goal posts and below the goal crossbar. A goal awards one point to the team attacking the goal scored upon, regardless of which team the player who actually deflected the puck into the goal belongs to (see also own goal). Typically, a player on the team attempting to score shoots the puck with their stick towards the goal net opening, and a player on the opposing team called a goaltender tries to block the shot to prevent a goal from being scored against their team.
Answer: "
5594,1,"Read the passage and answer the question with True or False.
question: in a countercurrent exchange system the fluids in two tubes flow in opposite directions
passage: Countercurrent exchange -- Countercurrent exchange is a mechanism occurring in nature and mimicked in industry and engineering, in which there is a crossover of some property, usually heat or some component, between two flowing bodies flowing in opposite directions to each other. The flowing bodies can be liquids, gases, or even solid powders, or any combination of those. For example, in a distillation column, the vapors bubble up through the downward flowing liquid while exchanging both heat and mass.
Answer: "
3351,1,"Read the passage and answer the question with True or False.
question: can someone be kicked out of the supreme court
passage: Supreme Court of the United States -- Since the founding of the republic, there has been a tension between the practice of judicial review and the democratic ideals of egalitarianism, self-government, self-determination and freedom of conscience. At one pole are those who view the Federal Judiciary and especially the Supreme Court as being ``the most separated and least checked of all branches of government.'' Indeed, federal judges and justices on the Supreme Court are not required to stand for election by virtue of their tenure ``during good behavior,'' and their pay may ``not be diminished'' while they hold their position (Section 1 of Article Three). Though subject to the process of impeachment, only one Justice has ever been impeached and no Supreme Court Justice has been removed from office. At the other pole are those who view the judiciary as the least dangerous branch, with little ability to resist the exhortations of the other branches of government. The Supreme Court, it is noted, cannot directly enforce its rulings; instead, it relies on respect for the Constitution and for the law for adherence to its judgments. One notable instance of nonacquiescence came in 1832, when the state of Georgia ignored the Supreme Court's decision in Worcester v. Georgia. President Andrew Jackson, who sided with the Georgia courts, is supposed to have remarked, ``John Marshall has made his decision; now let him enforce it!''; however, this alleged quotation has been disputed. Some state governments in the South also resisted the desegregation of public schools after the 1954 judgment Brown v. Board of Education. More recently, many feared that President Nixon would refuse to comply with the Court's order in United States v. Nixon (1974) to surrender the Watergate tapes. Nixon, however, ultimately complied with the Supreme Court's ruling.
Answer: "
3141,1,"Read the passage and answer the question with True or False.
question: can a former us president become president again
passage: Twenty-second Amendment to the United States Constitution -- Section 1. No person shall be elected to the office of the President more than twice, and no person who has held the office of President, or acted as President, for more than two years of a term to which some other person was elected President shall be elected to the office of the President more than once. But this Article shall not apply to any person holding the office of President when this Article was proposed by the Congress, and shall not prevent any person who may be holding the office of President, or acting as President, during the term within which this article becomes operative from holding the office of President or acting as President during the remainder of such term.
Answer: "
3928,0,"Read the passage and answer the question with True or False.
question: is friday the 13th the game 2 player
passage: Friday the 13th: The Game -- The game is an asymmetrical multiplayer game, pitting up to seven players controlling Camp Crystal Lake counselors against one player controlling Jason Voorhees. It is a semi-open world game, with players able to explore it further.
Answer: "
8145,0,"Read the passage and answer the question with True or False.
question: do us nintendo 64 games work in australia
passage: Nintendo 64 -- Nintendo initially stated that while the Nintendo 64 units for each region use essentially identical hardware design, regional lockout chips would prevent games from one region from being played on a Nintendo 64 console from a different region. Following the North American launch, however, they admitted that the cartridges contain no such chips, and the regional lockout is enforced by differing notches in the back of the cartridges.
Answer: "
5961,1,"Read the passage and answer the question with True or False.
question: is the movie big fish based on a book
passage: Big Fish: A Novel of Mythic Proportions -- Big Fish: A Novel of Mythic Proportions is a 1998 novel by Daniel Wallace. It was adapted into a film, Big Fish, in 2003 by Tim Burton. A musical adaptation starring Norbert Leo Butz premiered in Chicago in April 2013.
Answer: "
8751,1,"Read the passage and answer the question with True or False.
question: is mary and the witches flower a ghibli movie
passage: Mary and the Witch's Flower -- On review aggregator Rotten Tomatoes, the film has an approval rating of 86% based on 69 reviews, and an average rating of 6.9/10. The website's critical consensus reads, ``Mary and The Witch's Flower honors its creator's Studio Ghibli roots with a gentle, beautifully animated story whose simplicity is rounded out by its entrancing visuals.'' On Metacritic, the film has a weighted average score of 73 out of 100, based on 19 critics, indicating ``generally favorable reviews''.
Answer: "
8060,1,"Read the passage and answer the question with True or False.
question: is the mlb wildcard a one game series
passage: Major League Baseball wild card -- On November 17, 2011, MLB announced that it would be adding two wild-card teams to the postseason. The two wild-card teams in each league face each other in a one-game playoff. The winner of this game advances to meet the top seed in the Division Series. The revised playoff system began with the 2012 season.
Answer: "
1401,1,"Read the passage and answer the question with True or False.
question: do you have to be a citizen to vote in the us
passage: Right of foreigners to vote in the United States -- Since 1996, a federal law has prohibited non-citizens from voting in federal elections, punishing them by fines, imprisonment, inadmissibility, and deportation. Exempt from punishment is any non-citizen who ``reasonably believed at the time of voting (...) that he or she was a citizen of the United States,'' had a parent who is or was a citizen, and began permanently living in the United States before turning 16 years old. The federal law does not prohibit non-citizens from voting in state or local elections, but no state has allowed non-citizens to vote in state elections since Arkansas became the last state to outlaw non-citizen voting in 1926. 11 local governments, 10 of them in Maryland, allow non-citizens to vote in their local elections (Takoma Park, Barnesville, Martin's Additions, Somerset, Chevy Chase Sections 3 and 5, Glen Echo, Garrett Park, Hyattsville, Mount Rainer and Riverdale Park). San Francisco allows noncitizens parents to vote in School Board elections (beginning in 2018).
Answer: "
9064,1,"Read the passage and answer the question with True or False.
question: is beauty and the beast a disney movie
passage: Beauty and the Beast (1991 film) -- Beauty and the Beast is a 1991 American animated musical romantic fantasy film produced by Walt Disney Feature Animation and released by Walt Disney Pictures. The 30th Disney animated feature film and the third released during the Disney Renaissance period, it is based on the French fairy tale of the same name by Jeanne-Marie Leprince de Beaumont who was uncredited in the English version but credited in the French version, and ideas from the 1946 French film of the same name directed by Jean Cocteau. Beauty and the Beast focuses on the relationship between the Beast (voice of Robby Benson), a prince who is magically transformed into a monster and his servants into household objects as punishment for his arrogance, and Belle (voice of Paige O'Hara), a young woman whom he imprisons in his castle. To become a prince again, Beast must learn to love Belle and earn her love in return before the last petal from the enchanted rose that the enchantress who cursed the Beast had offered falls, or else the Beast will remain a monster forever. The film also features the voices of Richard White, Jerry Orbach, David Ogden Stiers, and Angela Lansbury.
Answer: "
5685,0,"Read the passage and answer the question with True or False.
question: is it illegal to play zone in the nba
passage: Zone defense -- Zone defenses are common in international, college, and youth competition. In the National Basketball Association, zone defenses were prohibited until the 2001--2002 season, and most teams do not use them as a primary defensive strategy. The NBA has a defensive three-second violation rule, which makes it more difficult for teams to play zone, since such defenses usually position a player in the middle of the key to stop penetration. The Dallas Mavericks under coach Rick Carlisle are an example of an NBA team that have regularly used zone defenses.
Answer: "
8275,0,"Read the passage and answer the question with True or False.
question: have england always qualified for the world cup
passage: England at the FIFA World Cup -- England did not enter the competition until 1950, but have entered all eighteen subsequent tournaments. They have failed to qualify for the finals on three occasions, 1974 (West Germany), 1978 (Argentina) and 1994 (United States), and have failed to advance from the group stages on three occasions; at the 1950 FIFA World Cup, the 1958 FIFA World Cup and the 2014 FIFA World Cup. Their best ever performance is winning the Cup in the 1966 tournament held in England, whilst they also finished in fourth place in 1990, in Italy, and in 2018 in Russia. Other than that, the team have reached the quarter-finals on nine occasions, the latest of which were at the 2002 (South Korea/Japan) and the 2006 (Germany).
Answer: "
5824,1,"Read the passage and answer the question with True or False.
question: is corolla nc part of the outer banks
passage: Corolla, North Carolina -- Corolla /kəˈrɑːlə/ is an unincorporated community located in Poplar Branch township, Currituck County, North Carolina along the northern Outer Banks. It has a permanent population of approximately 500 people; during the summer vacation season, the population surges into the thousands. Corolla is home to the Currituck Beach Lighthouse, one of the seven North Carolina coastal lighthouses.
Answer: "
3142,0,"Read the passage and answer the question with True or False.
question: is tartaric acid the same as citric acid
passage: Acids in wine -- The acids in wine are an important component in both winemaking and the finished product of wine. They are present in both grapes and wine, having direct influences on the color, balance and taste of the wine as well as the growth and vitality of yeast during fermentation and protecting the wine from bacteria. The measure of the amount of acidity in wine is known as the ``titratable acidity'' or ``total acidity'', which refers to the test that yields the total of all acids present, while strength of acidity is measured according to pH, with most wines having a pH between 2.9 and 3.9. Generally, the lower the pH, the higher the acidity in the wine. However, there is no direct connection between total acidity and pH (it is possible to find wines with a high pH for wine and high acidity). In wine tasting, the term ``acidity'' refers to the fresh, tart and sour attributes of the wine which are evaluated in relation to how well the acidity balances out the sweetness and bitter components of the wine such as tannins. Three primary acids are found in wine grapes: tartaric, malic and citric acids. During the course of winemaking and in the finished wines, acetic, butyric, lactic and succinic acids can play significant roles. Most of the acids involved with wine are fixed acids with the notable exception of acetic acid, mostly found in vinegar, which is volatile and can contribute to the wine fault known as volatile acidity. Sometimes, additional acids, such as ascorbic, sorbic and sulfurous acids, are used in winemaking.
Answer: "
2961,0,"Read the passage and answer the question with True or False.
question: is it illegal to count cards in las vegas
passage: Card counting -- Card counting is not illegal under British law, nor is it under federal, state, or local laws in the United States provided that no external card counting device or person assists the player in counting cards. Still, casinos object to the practice, and try to prevent it, banning players believed to be counters. In their pursuit to identify card counters, casinos sometimes misidentify and ban players suspected of counting cards even if they do not.
Answer: "
1428,1,"Read the passage and answer the question with True or False.
question: is 9 a lucky number in chinese culture
passage: Chinese numerology -- In Chinese tradition, certain numbers are believed by some to be auspicious (吉利, pinyin: jílì; Cantonese Yale: gātleih) or inauspicious (不利, pinyin: bùlì; Cantonese Yale: bātleih) based on the Chinese word that the number sounds similar to. The numbers 6, 8 and 9 are generally considered to be auspicious, while 4 and 7 are considered inauspicious.
Answer: "
